id_match,home_team_id,away_team_id,home_result,away_result,result,date,round,city,edition
4849,177,26,3,2,177,,Preliminary round,Nairobi,2005
4850,177,118,1,0,177,,Preliminary round,Kuwait,2005
4851,177,189,4,0,177,,Preliminary round,Kuwait,2005
4852,181,71,6,1,181,,Preliminary round,Kuwait,2005
4853,181,159,1,2,159,,Preliminary round,Bishkek,2005
4854,181,164,1,1,draw,,Preliminary round,Bishkek,2005
4855,181,189,1,2,189,,Preliminary round,Bishkek,2005
4856,182,20,0,7,20,,Preliminary round,Vientiane,2005
4857,182,149,2,3,149,,Preliminary round,Vientiane,2005
4858,182,174,1,6,174,,Preliminary round,Vientiane,2005
4859,183,13,2,2,draw,,Preliminary round,Riga,2005
4860,185,56,0,2,56,,Preliminary round,Riga,2005
4861,185,82,3,0,185,,Preliminary round,Beirut,2005
4862,185,212,1,1,draw,,Preliminary round,Beirut,2005
4863,186,109,0,0,draw,,Preliminary round,Beirut,2005
4864,186,173,1,0,186,,Preliminary round,Monrovia,2005
