id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition,is_final
3217,Spain,Yugoslavia,0,4,Yugoslavia,,Preliminary round,Luxembourg,1998,False
3218,Sri Lanka,India,1,10,India,,Preliminary round,Kuala Lumpur,1998,False
3219,Sudan,Zambia,0,5,Zambia,,Preliminary round,Riyadh,1998,False
3220,Surinam,Jamaica,0,6,Jamaica,,Preliminary round,Kuala Lumpur,1998,False
3221,Swaziland,Gabon,1,1,draw,,Preliminary round,Kuala Lumpur,1998,False
3222,Sweden,Austria,9,0,Sweden,,Preliminary round,Kuala Lumpur,1998,False
3223,Sweden,Belarus,1,1,draw,,Preliminary round,Kuala Lumpur,1998,False
3224,Sweden,Estonia,4,1,Sweden,,Preliminary round,Lima,1998,False
3225,Sweden,Latvia,0,3,Latvia,,Preliminary round,Doha,1998,False
3226,Sweden,Scotland,2,1,Sweden,,Preliminary round,Katowice,1998,False
3227,Switzerland,Azerbaijan,0,0,draw,,Preliminary round,Lisboa,1998,False
3228,Switzerland,Finland,1,0,Switzerland,,Preliminary round,Porto,1998,False
3229,Switzerland,Hungary,1,2,Hungary,,Preliminary round,Bayamon,1998,False
3230,Switzerland,Norway,0,1,Norway,,Preliminary round,Valletta,1998,False
3231,Syria,Iran,6,0,Syria,,Preliminary round,Doha,1998,False
3232,Syria,Kyrgyzstan,5,0,Syria,,Preliminary round,Doha,1998,False
3233,Syria,Maldives,3,0,Syria,,Preliminary round,Doha,1998,False
3234,Tahiti,Australia,3,0,Tahiti,,Preliminary round,Bucuresti,1998,False
3235,Tahiti,Solomon Islands,4,0,Tahiti,,Preliminary round,Moskva,1998,False
3236,Taiwan,Bangladesh,1,3,Bangladesh,,Preliminary round,Kigali,1998,False
3237,Taiwan,Malaysia,5,1,Taiwan,,Preliminary round,Basseterre,1998,False
3238,Taiwan,Saudi Arabia,2,2,draw,,Preliminary round,Basseterre,1998,False
3239,Tajikistan,China,0,1,China,,Preliminary round,Castries,1998,False
3240,Tajikistan,Turkmenistan,1,4,Turkmenistan,,Preliminary round,Kingstown,1998,False
3241,Tajikistan,Vietnam,1,2,Vietnam,,Preliminary round,Kingstown,1998,False
3242,Tanzania,Ghana,0,2,Ghana,,Preliminary round,Valletta,1998,False
3243,Thailand,Hong Kong,0,3,Hong Kong,,Preliminary round,Kingstown,1998,False
3244,Thailand,South Korea,7,0,Thailand,,Preliminary round,Kingstown,1998,False
3245,Togo,Angola,0,0,draw,,Preliminary round,Kingstown,1998,False
3246,Togo,Cameroon,0,2,Cameroon,,Preliminary round,Valletta,1998,False
3247,Togo,Senegal,4,0,Togo,,Preliminary round,Mexico D.F,1998,False
3248,Togo,Zimbabwe,0,3,Zimbabwe,,Preliminary round,Serravalle,1998,False
3249,Tonga,Cook Islands,3,1,Tonga,,Preliminary round,Mexico D.F,1998,False
3250,Tonga,Solomon Islands,0,5,Solomon Islands,,Preliminary round,Serravalle,1998,False
3251,Tonga,Western Samoa,3,0,Tonga,,Preliminary round,Mexico D.F,1998,False
3252,Trinidad and Tobago,Costa Rica,5,0,Trinidad and Tobago,,Preliminary round,Rabat,1998,False
3253,Trinidad and Tobago,Dominican Republic,1,0,Trinidad and Tobago,,Preliminary round,Casablanca,1998,False
3254,Trinidad and Tobago,Guatemala,0,0,draw,,Preliminary round,Casablanca,1998,False
3255,Trinidad and Tobago,United States,1,0,Trinidad and Tobago,,Preliminary round,Casablanca,1998,False
3256,Tunisia,Egypt,1,0,Tunisia,,Preliminary round,Glasgow,1998,False
3257,Tunisia,Liberia,1,1,draw,,Preliminary round,Dakar,1998,False
3258,Tunisia,Namibia,0,1,Namibia,,Preliminary round,Freetown,1998,False
3259,Tunisia,Rwanda,1,1,draw,,Preliminary round,Maputo,1998,False
3260,Turkey,Belgium,3,0,Turkey,,Preliminary round,Bratislava,1998,False
3261,Turkey,Netherlands,6,0,Turkey,,Preliminary round,Bratislava,1998,False
3262,Turkey,San Marino,0,1,San Marino,,Preliminary round,Windhoek,1998,False
3263,Turkey,Wales,1,2,Wales,,Preliminary round,Ljubljana,1998,False
3264,Turkmenistan,China,0,2,China,,Preliminary round,Ljubljana,1998,False
3265,Turkmenistan,Tajikistan,1,1,draw,,Preliminary round,Lae,1998,False
3266,Turkmenistan,Vietnam,3,0,Turkmenistan,,Preliminary round,Johannesburg,1998,False
3267,Uganda,Angola,3,1,Uganda,,Preliminary round,Utrecht,1998,False
3268,Ukraine,Albania,0,1,Albania,,Preliminary round,Paramaribo,1998,False
3269,Ukraine,Armenia,0,1,Armenia,,Preliminary round,Mbabane,1998,False
3270,Ukraine,Croatia,0,1,Croatia,,Preliminary round,Stockholm,1998,False
3271,Ukraine,Germany,5,1,Ukraine,,Preliminary round,Stockholm,1998,False
3272,Ukraine,Northern Ireland,0,1,Northern Ireland,,Preliminary round,Bern,1998,False
3273,Ukraine,Portugal,0,1,Portugal,,Preliminary round,Auckland,1998,False
3274,United Arab Emirates,Bahrain,0,0,draw,,Preliminary round,Dar es Salaam,1998,False
3275,United Arab Emirates,Japan,2,4,Japan,,Preliminary round,Lome,1998,False
3276,United Arab Emirates,Jordan,2,1,United Arab Emirates,,Preliminary round,Lome,1998,False
3277,United Arab Emirates,Kazakhstan,2,0,United Arab Emirates,,Preliminary round,Nukualofa,1998,False
3278,United Arab Emirates,South Korea,1,0,United Arab Emirates,,Preliminary round,Nukualofa,1998,False
3279,United Arab Emirates,Uzbekistan,0,1,Uzbekistan,,Preliminary round,Port_of_Spain,1998,False
3280,United States,Canada,1,0,United States,,Preliminary round,Johannesburg,1998,False
3281,United States,Costa Rica,2,0,United States,,Preliminary round,Rotterdam,1998,False
3282,United States,Costa Rica,4,1,United States,,Preliminary round,Santa_Cruz,1998,False
3283,United States,El Salvador,2,0,United States,,Preliminary round,Valencia,1998,False
3284,United States,Guatemala,0,0,draw,,Preliminary round,Rotterdam,1998,False
3285,United States,Iran,0,2,Iran,,Preliminary round,Erevan,1998,False
3286,United States,Jamaica,1,1,draw,,Preliminary round,Doha,1998,False
3287,United States,Mexico,2,0,United States,,Preliminary round,Khartoum,1998,False
3288,United States,Trinidad and Tobago,6,0,United States,,Preliminary round,Utrecht,1998,False
3289,United States,Yugoslavia,2,2,draw,,Preliminary round,Melbourne,1998,False
3290,Uruguay,Argentina,8,0,Uruguay,,Preliminary round,Port_of_Spain,1998,False
3291,Uruguay,Bolivia,2,1,Uruguay,,Preliminary round,Niamey,1998,False
3292,Uruguay,Chile,1,1,draw,,Preliminary round,Port_of_Spain,1998,False
3293,Uruguay,Colombia,0,1,Colombia,,Preliminary round,Port_of_Spain,1998,False
3294,Uruguay,Ecuador,2,0,Uruguay,,Preliminary round,Tunis,1998,False
3295,Uruguay,Paraguay,4,1,Uruguay,,Preliminary round,Lagos,1998,False
3296,Uruguay,Peru,2,0,Uruguay,,Preliminary round,Enugu,1998,False
3297,Uruguay,Venezuela,7,0,Uruguay,,Preliminary round,Istanbul,1998,False
3298,Uzbekistan,Cambodia,2,1,Uzbekistan,,Preliminary round,Palo Alto,1998,False
3299,Uzbekistan,Indonesia,2,0,Uzbekistan,,Preliminary round,Washington,1998,False
3300,Uzbekistan,Japan,2,0,Uzbekistan,,Preliminary round,Richmond,1998,False
3301,Uzbekistan,Kazakhstan,0,2,Kazakhstan,,Preliminary round,Kampala,1998,False
3302,Uzbekistan,South Korea,2,1,Uzbekistan,,Preliminary round,Kyiv,1998,False
3303,Uzbekistan,United Arab Emirates,1,0,Uzbekistan,,Preliminary round,Montevideo,1998,False
3304,Uzbekistan,Yemen,0,2,Yemen,,Preliminary round,Montevideo,1998,False
3305,Venezuela,Argentina,4,1,Venezuela,,Preliminary round,Lagos,1998,False
3306,Venezuela,Bolivia,2,0,Venezuela,,Preliminary round,Montevideo,1998,False
3307,Venezuela,Chile,4,0,Venezuela,,Preliminary round,Doha,1998,False
3308,Venezuela,Colombia,3,2,Venezuela,,Preliminary round,Doha,1998,False
3309,Venezuela,Ecuador,2,5,Ecuador,,Preliminary round,San_Cristobal,1998,False
3310,Venezuela,Paraguay,1,1,draw,,Preliminary round,Barinas,1998,False
3311,Venezuela,Peru,0,2,Peru,,Preliminary round,San_Cristobal,1998,False
3312,Venezuela,Uruguay,0,3,Uruguay,,Preliminary round,Doha,1998,False
3313,Vietnam,China,0,2,China,,Preliminary round,Caracas,1998,False
3314,Vietnam,Tajikistan,1,3,Tajikistan,,Preliminary round,Cardiff,1998,False
3315,Vietnam,Turkmenistan,6,0,Vietnam,,Preliminary round,Cardiff,1998,False
3316,Wales,Belgium,0,0,draw,,Preliminary round,Cardiff,1998,False
3317,Wales,Netherlands,2,2,draw,,Preliminary round,Singapore,1998,False
3318,Wales,San Marino,1,2,San Marino,,Preliminary round,Doha,1998,False
3319,Wales,Turkey,2,1,Wales,,Preliminary round,Doha,1998,False
3320,Western Samoa,Cook Islands,3,0,Western Samoa,,Preliminary round,Doha,1998,False
3321,Yemen,Cambodia,2,1,Yemen,,Preliminary round,Nukualofa,1998,False
3322,Yemen,Indonesia,1,0,Yemen,,Preliminary round,Beograd,1998,False
3323,Yemen,Uzbekistan,3,1,Yemen,,Preliminary round,Beograd,1998,False
3324,Yugoslavia,Czech Republic,1,1,draw,,Preliminary round,Belfast,1998,False
3325,Yugoslavia,Faroe Islands,2,0,Yugoslavia,,Preliminary round,Belfast,1998,False
3326,Yugoslavia,Hungary,6,0,Yugoslavia,,Preliminary round,Beograd,1998,False
3327,Yugoslavia,Malta,2,0,Yugoslavia,,Preliminary round,Oslo,1998,False
3328,Yugoslavia,Slovakia,2,0,Yugoslavia,,Preliminary round,Kinshasa,1998,False
3329,Yugoslavia,Spain,3,0,Yugoslavia,,Preliminary round,Lusaka,1998,False
3330,Zambia,Congo,0,1,Congo,,Preliminary round,Granada,1998,False
3331,Zambia,Democratic Republic of the Congo,1,1,draw,,Preliminary round,Luanda,1998,False
3332,Zambia,South Africa,3,1,Zambia,,Preliminary round,Luanda,1998,False
3333,Zambia,Sudan,3,1,Zambia,,Preliminary round,Oslo,1998,False
3334,Zimbabwe,Angola,1,1,draw,,Preliminary round,Buenos Aires,1998,False
3335,Zimbabwe,Cameroon,2,1,Zimbabwe,,Preliminary round,Buenos Aires,1998,False
3336,Zimbabwe,Madagascar,0,1,Madagascar,,Preliminary round,Damascus,1998,False
3337,Zimbabwe,Togo,2,0,Zimbabwe,,Preliminary round,Buenos Aires,1998,False
3338,Ireland,Romania,2,0,Ireland,,Round of 16,Orlando,1998,True
3339,Israel,Cyprus,1,0,Israel,,Round of 16,San_Francisco,1998,True
3340,France,Senegal,0,1,Senegal,2002-05-31,Group,Seoul,2002,True
3341,Germany,Saudi Arabia,8,0,Germany,2002-06-01,Group,Sapporo,2002,True
3342,Uruguay,Denmark,1,2,Denmark,2002-06-01,Group,Ulsan,2002,True
3343,Argentina,Nigeria,1,0,Argentina,2002-06-02,Group,Ibaraki,2002,True
3344,England,Sweden,1,1,draw,2002-06-02,Group,Saitama,2002,True
3345,Paraguay,South Africa,2,2,draw,2002-06-02,Group,Busan,2002,True
3346,Brazil,Turkey,2,1,Brazil,2002-06-03,Group,Ulsan,2002,True
3347,Croatia,Mexico,0,1,Mexico,2002-06-03,Group,Niigata,2002,True
3348,Italy,Ecuador,2,0,Italy,2002-06-03,Group,Sapporo,2002,True
3349,Japan,Belgium,2,2,draw,2002-06-04,Group,Saitama,2002,True
3350,Russia,Tunisia,2,0,Russia,2002-06-05,Group,Kobe,2002,True
3351,Cameroon,Saudi Arabia,1,0,Cameroon,2002-06-06,Group,Saitama,2002,True
3352,Denmark,Senegal,1,1,draw,2002-06-06,Group,Daegu,2002,True
3353,France,Uruguay,0,0,draw,2002-06-06,Group,Busan,2002,True
3354,Argentina,England,0,1,England,2002-06-07,Group,Sapporo,2002,True
3355,Spain,Paraguay,3,1,Spain,2002-06-07,Group,Jeonju,2002,True
3356,Sweden,Nigeria,2,1,Sweden,2002-06-07,Group,Kobe,2002,True
3357,Italy,Croatia,1,2,Croatia,2002-06-08,Group,Ibaraki,2002,True
3358,Costa Rica,Turkey,1,1,draw,2002-06-09,Group,Incheon,2002,True
3359,Japan,Russia,1,0,Japan,2002-06-09,Group,Yokohama,2002,True
3360,Mexico,Ecuador,2,1,Mexico,2002-06-09,Group,Miyagi,2002,True
3361,Portugal,Poland,4,0,Portugal,2002-06-10,Group,Jeonju,2002,True
3362,Tunisia,Belgium,1,1,draw,2002-06-10,Group,Oita,2002,True
3363,Cameroon,Germany,0,2,Germany,2002-06-11,Group,Shizuoka,2002,True
3364,Denmark,France,2,0,Denmark,2002-06-11,Group,Incheon,2002,True
3365,Senegal,Uruguay,3,3,draw,2002-06-11,Group,Suwon,2002,True
3366,Nigeria,England,0,0,draw,2002-06-12,Group,Osaka,2002,True
3367,Slovenia,Paraguay,1,3,Paraguay,2002-06-12,Group,Seogwipo,2002,True
3368,South Africa,Spain,2,3,Spain,2002-06-12,Group,Daejeon,2002,True
3369,Sweden,Argentina,1,1,draw,2002-06-12,Group,Miyagi,2002,True
3370,Costa Rica,Brazil,2,5,Brazil,2002-06-13,Group,Suwon,2002,True
3371,Ecuador,Croatia,1,0,Ecuador,2002-06-13,Group,Yokohama,2002,True
3372,Mexico,Italy,1,1,draw,2002-06-13,Group,Oita,2002,True
3373,Belgium,Russia,3,2,Belgium,2002-06-14,Group,Shizuoka,2002,True
3374,Tunisia,Japan,0,2,Japan,2002-06-14,Group,Osaka,2002,True
3375,Denmark,England,0,3,England,2002-06-15,Round of 16,Niigata,2002,True
3376,Germany,Paraguay,1,0,Germany,2002-06-15,Round of 16,Seogwipo,2002,True
3377,Sweden,Senegal,1,2,Senegal,2002-06-16,Round of 16,Oita,2002,True
3378,Brazil,Belgium,2,0,Brazil,2002-06-17,Round of 16,Kobe,2002,True
3379,Japan,Turkey,0,1,Turkey,2002-06-18,Round of 16,Miyagi,2002,True
3380,England,Brazil,1,2,Brazil,2002-06-21,Quarter-finals,Shizuoka,2002,True
3381,Senegal,Turkey,0,1,Turkey,2002-06-22,Quarter-finals,Osaka,2002,True
3382,Brazil,Turkey,1,0,Brazil,2002-06-26,Semi-finals,Saitama,2002,True
3383,India,Yemen,3,0,India,,Final,Paris,2002,True
3384,Faroe Islands,Luxembourg,1,3,Luxembourg,,Group,Lyon,2002,True
3385,Faroe Islands,Yugoslavia,5,0,Faroe Islands,,Group,Marseille,2002,True
3386,Fiji,Australia,1,1,draw,,Group,Paris,2002,True
3387,Finland,Greece,2,0,Finland,,Group,Paris,2002,True
3388,Georgia,Italy,1,2,Italy,,Group,Lyon,2002,True
3389,Georgia,Lithuania,0,1,Lithuania,,Group,Nantes,2002,True
3390,India,United Arab Emirates,2,1,India,,Match for third place,Paris,2002,True
3391,Albania,England,6,0,Albania,,Preliminary round,Jeddah,2002,False
3392,Albania,Finland,2,0,Albania,,Preliminary round,Glasgow,2002,False
3393,Albania,Germany,4,1,Albania,,Preliminary round,Aberdeen,2002,False
3394,Albania,Greece,5,0,Albania,,Preliminary round,Sydney,2002,False
3395,Algeria,Cape Verde,4,0,Algeria,,Preliminary round,Wien,2002,False
3396,Algeria,Egypt,2,0,Algeria,,Preliminary round,Kilmarnock,2002,False
3397,Algeria,Morocco,2,0,Algeria,,Preliminary round,Glasgow,2002,False
3398,Algeria,Namibia,1,0,Algeria,,Preliminary round,Freetown,2002,False
3399,Algeria,Senegal,2,0,Algeria,,Preliminary round,Wien,2002,False
3400,American Samoa,Samoa,1,1,draw,,Preliminary round,Freetown,2002,False
3401,American Samoa,Tonga,0,1,Tonga,,Preliminary round,Freetown,2002,False
3402,Andorra,Cyprus,1,0,Andorra,,Preliminary round,Wien,2002,False
3403,Andorra,Estonia,1,2,Estonia,,Preliminary round,Baku,2002,False
3404,Andorra,Ireland,0,1,Ireland,,Preliminary round,Singapore,2002,False
3405,Andorra,Netherlands,1,2,Netherlands,,Preliminary round,Singapore,2002,False
3406,Andorra,Portugal,2,1,Andorra,,Preliminary round,Bratislava,2002,False
3407,Angola,Cameroon,1,2,Cameroon,,Preliminary round,Bratislava,2002,False
3408,Angola,Libya,1,1,draw,,Preliminary round,Bratislava,2002,False
3409,Angola,Swaziland,0,1,Swaziland,,Preliminary round,Baku,2002,False
3410,Angola,Togo,1,3,Togo,,Preliminary round,Ljubljana,2002,False
3411,Angola,Zambia,1,0,Angola,,Preliminary round,Manama,2002,False
3412,Anguilla,Bahamas,1,2,Bahamas,,Preliminary round,Manama,2002,False
3413,Antigua and Barbuda,Bermuda,0,1,Bermuda,,Preliminary round,Jeddah,2002,False
3414,Antigua and Barbuda,Guatemala,1,4,Guatemala,,Preliminary round,Kuala Lumpur,2002,False
3415,Antigua and Barbuda,Saint Vincent & The Grenadines,1,3,Saint Vincent & The Grenadines,,Preliminary round,Kuala Lumpur,2002,False
3416,Argentina,Bolivia,0,1,Bolivia,,Preliminary round,Minsk,2002,False
3417,Argentina,Brazil,0,3,Brazil,,Preliminary round,Ljubljana,2002,False
3418,Argentina,Chile,0,1,Chile,,Preliminary round,Minsk,2002,False
3419,Argentina,Colombia,2,6,Colombia,,Preliminary round,Sydney,2002,False
3420,Argentina,Ecuador,1,2,Ecuador,,Preliminary round,Minsk,2002,False
3421,Argentina,Paraguay,2,1,Argentina,,Preliminary round,Bruxelles,2002,False
3422,Argentina,Peru,4,1,Argentina,,Preliminary round,Sydney,2002,False
3423,Argentina,Uruguay,6,0,Argentina,,Preliminary round,Bruxelles,2002,False
3424,Argentina,Venezuela,9,0,Argentina,,Preliminary round,Honiara,2002,False
3425,Armenia,Belarus,1,0,Armenia,,Preliminary round,Johannesburg,2002,False
3426,Armenia,Norway,3,0,Armenia,,Preliminary round,Johannesburg,2002,False
3427,Armenia,Poland,4,0,Armenia,,Preliminary round,Daejeon,2002,False
3428,Armenia,Ukraine,3,2,Armenia,,Preliminary round,Bruxelles,2002,False
3429,Armenia,Wales,0,2,Wales,,Preliminary round,Seoul,2002,False
3430,Aruba,Barbados,2,1,Aruba,,Preliminary round,La_Paz,2002,False
3431,Aruba,Puerto Rico,1,1,draw,,Preliminary round,La_Paz,2002,False
3432,Australia,American Samoa,3,0,Australia,,Preliminary round,Seoul,2002,False
3433,Australia,New Zealand,0,0,draw,,Preliminary round,Seoul,2002,False
3434,Australia,Samoa,3,0,Australia,,Preliminary round,Seoul,2002,False
3435,Australia,Uruguay,2,1,Australia,,Preliminary round,Seoul,2002,False
3436,Austria,Bosnia and Herzegovina,1,0,Austria,,Preliminary round,Valladolid,2002,False
3437,Austria,Israel,3,1,Austria,,Preliminary round,Gijon,2002,False
3438,Austria,Liechtenstein,4,0,Austria,,Preliminary round,Alicante,2002,False
3439,Austria,Spain,2,0,Austria,,Preliminary round,La_Paz,2002,False
3440,Austria,Turkey,1,0,Austria,,Preliminary round,Stockholm,2002,False
3441,Azerbaijan,Macedonia,1,0,Azerbaijan,,Preliminary round,Stockholm,2002,False
3442,Azerbaijan,Moldova,2,1,Azerbaijan,,Preliminary round,Goteborg,2002,False
3443,Azerbaijan,Slovakia,5,0,Azerbaijan,,Preliminary round,Zurich,2002,False
3444,Azerbaijan,Sweden,1,0,Azerbaijan,,Preliminary round,La_Paz,2002,False
3445,Azerbaijan,Turkey,3,0,Azerbaijan,,Preliminary round,Sarajevo,2002,False
3446,Bahamas,Anguilla,0,1,Anguilla,,Preliminary round,Sarajevo,2002,False
3447,Bahamas,Haiti,1,0,Bahamas,,Preliminary round,Sarajevo,2002,False
3448,Bahrain,Iran,1,2,Iran,,Preliminary round,Lausanne,2002,False
3449,Bahrain,Iraq,1,0,Bahrain,,Preliminary round,Zurich,2002,False
3450,Bahrain,Kuwait,0,1,Kuwait,,Preliminary round,Damascus,2002,False
3451,Bahrain,Kyrgyzstan,3,0,Bahrain,,Preliminary round,Damascus,2002,False
3452,Bahrain,Saudi Arabia,12,0,Bahrain,,Preliminary round,Damascus,2002,False
3453,Bahrain,Singapore,0,2,Singapore,,Preliminary round,Sydney,2002,False
3454,Bahrain,Thailand,1,1,draw,,Preliminary round,Sydney,2002,False
3455,Bangladesh,Mongolia,1,2,Mongolia,,Preliminary round,Jeddah,2002,False
3456,Bangladesh,Saudi Arabia,0,0,draw,,Preliminary round,Jeddah,2002,False
3457,Bangladesh,Vietnam,0,2,Vietnam,,Preliminary round,Kuala Lumpur,2002,False
3458,Barbados,Aruba,4,1,Barbados,,Preliminary round,Sofija,2002,False
3459,Barbados,Costa Rica,1,0,Barbados,,Preliminary round,Sofija,2002,False
3460,Barbados,Cuba,4,0,Barbados,,Preliminary round,Burgas,2002,False
3461,Barbados,Grenada,1,0,Barbados,,Preliminary round,Sofija,2002,False
3462,Barbados,Guatemala,0,2,Guatemala,,Preliminary round,Ouagadougou,2002,False
3463,Barbados,United States,2,4,United States,,Preliminary round,Bobo Dioulasso,2002,False
3464,Belarus,Armenia,1,2,Armenia,,Preliminary round,Ouagadougou,2002,False
3465,Belarus,Norway,0,1,Norway,,Preliminary round,Dushanbe,2002,False
3466,Belarus,Poland,5,0,Belarus,,Preliminary round,Dushanbe,2002,False
3467,Belarus,Ukraine,4,0,Belarus,,Preliminary round,Dushanbe,2002,False
3468,Belarus,Wales,1,1,draw,,Preliminary round,Phnom Penh,2002,False
3469,Belgium,Croatia,1,4,Croatia,,Preliminary round,Phnom Penh,2002,False
3470,Belgium,Czech Republic,2,0,Belgium,,Preliminary round,Bangkok,2002,False
3471,Belgium,Latvia,1,3,Latvia,,Preliminary round,Bangkok,2002,False
3472,Belgium,San Marino,1,1,draw,,Preliminary round,Lome,2002,False
3473,Belgium,Scotland,2,1,Belgium,,Preliminary round,Lome,2002,False
3474,Belize,El Salvador,0,1,El Salvador,,Preliminary round,Phnom Penh,2002,False
3475,Belize,Guatemala,0,0,draw,,Preliminary round,Yaounde,2002,False
3476,Benin,Senegal,2,0,Benin,,Preliminary round,Yaounde,2002,False
3477,Bermuda,Antigua and Barbuda,1,0,Bermuda,,Preliminary round,Yaounde,2002,False
3478,Bermuda,British Virgin Islands,1,0,Bermuda,,Preliminary round,Edmonton,2002,False
3479,Bolivia,Argentina,0,4,Argentina,,Preliminary round,Nukualofa,2002,False
3480,Bolivia,Brazil,1,0,Bolivia,,Preliminary round,Tunis,2002,False
3481,Bolivia,Chile,0,0,draw,,Preliminary round,Vancouver,2002,False
3482,Bolivia,Colombia,0,0,draw,,Preliminary round,Vancouver,2002,False
3483,Bolivia,Ecuador,2,0,Bolivia,,Preliminary round,Tunis,2002,False
3484,Bolivia,Paraguay,2,2,draw,,Preliminary round,Edmonton,2002,False
3485,Bolivia,Peru,0,3,Peru,,Preliminary round,Vancouver,2002,False
3486,Bolivia,Uruguay,1,2,Uruguay,,Preliminary round,Santiago,2002,False
3487,Bolivia,Venezuela,4,0,Bolivia,,Preliminary round,Tunis,2002,False
3488,Bosnia and Herzegovina,Austria,1,3,Austria,,Preliminary round,Istanbul,2002,False
3489,Bosnia and Herzegovina,Israel,1,0,Bosnia and Herzegovina,,Preliminary round,Bursa,2002,False
3490,Bosnia and Herzegovina,Liechtenstein,6,4,Bosnia and Herzegovina,,Preliminary round,Istanbul,2002,False
3491,Bosnia and Herzegovina,Spain,3,0,Bosnia and Herzegovina,,Preliminary round,Santiago,2002,False
